month,group,customer_age,customer_type,avg_order_value_gbp,orders_last_90d,web_sessions_last_30d,discount_eligible,area_affluence_score,made_purchase_30d,tracking_version
2022-11,Treatment,29,New,35.48,0,9.0,No,14,No,v1
2022-11,Treatment,38,Existing,36.51,2,5.0,No,22,No,v1
2022-11,Treatment,37,Existing,50.02,0,6.0,No,34,Yes,v1
2022-11,Treatment,38,New,40.52,2,5.0,No,7,No,v1
2022-11,Treatment,45,Existing,21.43,2,8.0,No,29,No,v1
2022-11,Treatment,33,Existing,31.17,3,6.0,Yes,32,Yes,v1
2022-11,Treatment,51,Existing,36.11,6,6.0,No,33,No,v1
2022-11,Treatment,47,New,36.17,2,4.0,No,31,No,v1
2022-11,Treatment,45,Existing,30.64,4,5.0,No,25,Yes,v1
2022-11,Treatment,34,Existing,39.24,6,9.0,Yes,16,Yes,v1
2022-11,Treatment,46,New,30.16,0,13.0,Yes,20,No,v1
2022-11,Treatment,34,New,41.19,2,4.0,No,29,No,v1
2022-11,Treatment,52,New,41.06,2,6.0,Yes,30,No,v1
2022-11,Treatment,31,New,45.24,0,11.0,Yes,29,No,v1
2022-11,Treatment,55,Existing,40.07,2,8.0,No,26,No,v1
2022-11,Treatment,18,Existing,39.87,3,8.0,Yes,27,No,v1
2022-11,Treatment,29,Existing,40.7,5,6.0,Yes,35,Yes,v1
2022-11,Treatment,35,Existing,45.92,6,5.0,No,31,Yes,v1
2022-11,Treatment,36,Existing,33.54,2,7.0,Yes,30,Yes,v1
2022-11,Treatment,44,Existing,40.77,0,6.0,Yes,34,No,v1
2022-11,Treatment,37,New,30.77,2,9.0,Yes,21,No,v1
2022-11,Treatment,56,Existing,42.87,1,3.0,Yes,32,Yes,v1
2022-11,Treatment,62,Existing,27.85,5,6.0,Yes,17,No,v1
2022-11,Treatment,43,Existing,43.57,6,7.0,Yes,25,No,v1
2022-11,Treatment,47,Existing,51.27,3,4.0,No,27,No,v1
2022-11,Treatment,72,Existing,47.12,3,8.0,No,27,No,v1
2022-11,Treatment,32,New,44.09,2,5.0,No,34,No,v1
2022-11,Treatment,46,Existing,25.06,3,7.0,Yes,18,Yes,v1
2022-11,Treatment,53,New,34.49,0,0.0,Yes,18,No,v1
2022-11,Treatment,35,Existing,40.67,3,7.0,No,27,No,v1
2022-11,Treatment,52,Existing,38.1,0,7.0,Yes,22,No,v1
2022-11,Treatment,67,Existing,37.43,1,1.0,No,28,No,v1
2022-11,Treatment,36,New,23.86,3,5.0,No,12,No,v1
2022-11,Treatment,31,New,46.85,2,11.0,Yes,37,No,v1
2022-11,Treatment,54,Existing,38.08,2,2.0,No,10,No,v1
2022-11,Treatment,36,New,48.13,2,12.0,Yes,28,No,v1
2022-11,Treatment,47,New,29.97,6,3.0,No,31,No,v1
2022-11,Treatment,33,New,31.87,1,5.0,Yes,15,No,v1
2022-11,Treatment,36,Existing,45.93,2,4.0,No,26,No,v1
2022-11,Treatment,33,Existing,52.93,2,6.0,Yes,35,Yes,v1
2022-11,Treatment,52,Existing,46.91,1,5.0,No,31,No,v1
2022-11,Treatment,57,Existing,48.11,0,2.0,Yes,31,No,v1
2022-12,Control,37,Existing,49.07,0,11.0,No,39,Yes,v1
2022-12,Control,28,New,44.5,2,2.0,Yes,26,No,v1
2022-12,Control,38,New,39.88,1,8.0,Yes,20,No,v1
2022-12,Control,35,New,31.99,0,4.0,No,26,No,v1
2022-12,Control,25,Existing,35.58,3,1.0,No,20,No,v1
2022-12,Control,46,Existing,45.71,3,7.0,No,24,Yes,v1
2022-12,Control,40,Existing,49.81,6,7.0,Yes,37,No,v1
2022-12,Control,41,Existing,61.13,5,7.0,Yes,34,No,v1
2022-12,Control,63,Existing,34.08,4,3.0,No,18,No,v1
2022-12,Control,30,New,42.96,1,6.0,No,27,Yes,v1
2022-12,Control,28,New,53.16,1,6.0,Yes,32,No,v1
2022-12,Control,61,New,34.82,2,8.0,Yes,17,Yes,v1
2022-12,Control,62,Existing,48.93,5,6.0,No,31,Yes,v1
2022-12,Control,34,New,41.36,2,5.0,Yes,24,No,v1
2022-12,Control,39,Existing,60.93,5,8.0,Yes,23,Yes,v1
2022-12,Control,23,New,28.77,4,6.0,No,32,No,v1
2022-12,Control,44,New,42.97,1,7.0,Yes,21,No,v1
2022-12,Control,47,New,38.95,3,6.0,No,19,No,v1
2022-12,Control,20,Existing,51.66,2,3.0,No,10,No,v1
2022-12,Control,40,New,47.61,2,4.0,Yes,24,No,v1
2022-12,Control,46,Existing,35.71,1,7.0,No,19,Yes,v1
2022-12,Control,20,New,46.73,2,4.0,No,22,No,v1
2022-12,Control,32,New,41.05,1,8.0,Yes,28,No,v1
2022-12,Control,42,Existing,44.24,4,4.0,No,30,No,v1
2022-12,Control,49,Existing,52.79,3,4.0,No,25,No,v1
2022-12,Control,46,New,50.92,3,4.0,No,24,No,v1
2022-12,Control,48,Existing,42.52,4,7.0,Yes,30,No,v1
2022-12,Control,42,New,32.98,1,4.0,Yes,16,No,v1
2022-12,Control,39,Existing,46.0,6,3.0,No,40,No,v1
2022-12,Control,31,New,43.93,3,2.0,Yes,24,No,v1
2022-12,Control,40,New,29.19,1,3.0,No,20,No,v1
2022-12,Control,18,New,43.65,0,6.0,Yes,22,Yes,v1
2022-12,Control,21,New,50.01,3,11.0,Yes,22,Yes,v1
2022-12,Control,38,New,27.42,2,8.0,Yes,18,Yes,v1
2022-12,Control,42,New,40.52,3,3.0,Yes,18,No,v1
2022-12,Control,41,Existing,29.71,1,2.0,No,20,No,v1
2022-12,Control,48,Existing,43.05,0,12.0,No,35,No,v1
2022-12,Control,48,Existing,30.1,2,6.0,No,27,No,v1
2022-12,Control,33,Existing,56.66,0,5.0,Yes,18,Yes,v1
2022-12,Control,68,New,42.52,1,4.0,No,29,No,v1
2022-12,Control,50,New,38.34,2,6.0,Yes,26,No,v1
2022-12,Control,53,Existing,39.63,7,5.0,No,18,No,v1
2022-12,Control,58,Existing,40.31,1,4.0,Yes,19,No,v1
2022-12,Control,61,Existing,53.97,2,8.0,Yes,29,Yes,v1
2022-12,Control,37,New,45.85,4,5.0,No,33,No,v1
2022-12,Control,35,Existing,43.58,1,7.0,Yes,18,Yes,v1
2022-12,Control,41,Existing,41.41,4,9.0,Yes,29,No,v1
2022-12,Control,57,New,40.61,0,8.0,Yes,23,No,v1
2022-12,Control,48,Existing,35.75,1,5.0,Yes,23,No,v1
2022-12,Control,45,Existing,41.93,3,2.0,No,24,No,v1
2022-12,Control,48,New,44.67,1,7.0,No,29,No,v1
2022-12,Control,39,Existing,54.22,1,5.0,No,41,Yes,v1
2022-12,Control,39,New,39.44,2,5.0,Yes,19,No,v1
2022-12,Control,44,New,44.81,2,6.0,Yes,26,No,v1
2022-12,Control,52,Existing,46.35,4,4.0,Yes,16,No,v1
2022-12,Control,29,New,46.75,1,3.0,No,29,No,v1
2022-12,Treatment,46,Existing,41.57,4,0.0,No,24,Yes,v1
2022-12,Treatment,48,Existing,42.39,5,2.0,No,26,No,v1
2022-12,Treatment,49,Existing,38.07,7,6.0,No,17,No,v1
2022-12,Treatment,53,Existing,42.29,4,6.0,Yes,15,Yes,v1
2022-12,Treatment,37,New,48.61,1,11.0,Yes,22,No,v1
2022-12,Treatment,47,Existing,45.29,4,11.0,No,14,No,v1
2022-12,Treatment,52,New,35.82,3,3.0,Yes,34,No,v1
2022-12,Treatment,49,New,36.46,3,8.0,No,13,Yes,v1
2022-12,Treatment,26,New,55.61,3,9.0,No,27,No,v1
2022-12,Treatment,25,New,26.47,4,4.0,Yes,25,Yes,v1
2022-12,Treatment,57,Existing,46.5,3,6.0,Yes,21,No,v1
2022-12,Treatment,35,New,38.79,1,4.0,Yes,26,Yes,v1
2022-12,Treatment,30,Existing,40.01,2,5.0,Yes,40,No,v1
2022-12,Treatment,40,Existing,36.94,4,5.0,Yes,35,No,v1
2022-12,Treatment,27,Existing,32.08,3,5.0,No,10,No,v1
2022-12,Treatment,44,Existing,43.85,3,8.0,No,29,Yes,v1
2022-12,Treatment,24,New,52.55,3,6.0,Yes,38,Yes,v1
2022-12,Treatment,45,New,54.35,3,4.0,Yes,26,No,v1
2022-12,Treatment,30,New,25.8,3,4.0,Yes,31,Yes,v1
2022-12,Treatment,40,Existing,39.46,4,3.0,Yes,24,No,v1
2022-12,Treatment,33,New,37.04,3,8.0,Yes,23,Yes,v1
2022-12,Treatment,33,New,43.3,3,3.0,No,27,No,v1
2022-12,Treatment,45,Existing,46.68,2,5.0,Yes,41,Yes,v1
2022-12,Treatment,52,Existing,43.3,0,4.0,No,18,No,v1
2022-12,Treatment,27,Existing,34.96,2,5.0,No,21,No,v1
2022-12,Treatment,59,Existing,54.17,0,6.0,No,30,No,v1
2022-12,Treatment,37,Existing,54.62,6,6.0,Yes,39,Yes,v1
2022-12,Treatment,52,Existing,42.11,3,5.0,Yes,32,No,v1
2022-12,Treatment,25,New,43.91,1,2.0,Yes,30,No,v1
2022-12,Treatment,31,Existing,41.53,3,6.0,No,43,Yes,v1
2022-12,Treatment,57,Existing,43.72,4,10.0,Yes,40,Yes,v1
2022-12,Treatment,40,New,31.14,3,6.0,No,28,Yes,v1
2022-12,Treatment,24,New,48.67,2,3.0,No,30,Yes,v1
2022-12,Treatment,43,Existing,68.47,1,5.0,No,30,Yes,v1
2022-12,Treatment,61,Existing,50.35,2,4.0,Yes,30,Yes,v1
2022-12,Treatment,18,New,51.42,2,11.0,No,26,No,v1
2022-12,Treatment,48,Existing,44.73,2,4.0,Yes,32,Yes,v1
2022-12,Treatment,26,New,25.5,1,15.0,Yes,19,No,v1
2022-12,Treatment,40,New,40.02,2,8.0,No,30,Yes,v1
2022-12,Treatment,54,New,27.04,2,5.0,Yes,18,No,v1
2022-12,Treatment,46,New,33.74,4,11.0,No,29,Yes,v1
2022-12,Treatment,45,Existing,35.82,3,8.0,No,25,Yes,v1
2022-12,Treatment,55,Existing,15.59,2,5.0,No,15,No,v1
2022-12,Treatment,30,New,37.34,2,5.0,Yes,20,No,v1
2022-12,Treatment,30,New,29.31,0,5.0,Yes,17,No,v1
2022-12,Treatment,18,Existing,32.69,1,9.0,Yes,25,No,v1
2022-12,Treatment,34,New,27.62,2,4.0,Yes,30,No,v1
2022-12,Treatment,51,New,28.13,3,3.0,Yes,24,No,v1
2022-12,Treatment,55,Existing,35.46,7,8.0,Yes,29,No,v1
2022-12,Treatment,41,Existing,37.58,1,4.0,Yes,31,No,v1
2022-12,Treatment,38,Existing,51.81,5,4.0,No,35,No,v1
2022-12,Treatment,44,Existing,63.94,4,4.0,No,30,Yes,v1
2022-12,Treatment,18,New,37.97,0,3.0,No,33,No,v1
2022-12,Treatment,18,New,36.25,2,6.0,No,30,No,v1
2022-12,Treatment,41,Existing,35.7,3,5.0,No,30,No,v1
2022-12,Treatment,29,New,24.1,2,3.0,No,23,No,v1
2022-12,Treatment,38,New,29.67,3,4.0,Yes,23,Yes,v1
2022-12,Treatment,30,New,38.9,3,7.0,Yes,31,No,v1
2022-12,Treatment,51,Existing,36.65,3,5.0,No,16,No,v1
2022-12,Treatment,18,Existing,40.81,5,5.0,Yes,26,Yes,v1
2022-12,Treatment,35,Existing,51.8,2,5.0,Yes,35,No,v1
2022-12,Treatment,22,New,48.93,2,6.0,Yes,24,No,v1
2022-12,Treatment,68,Existing,42.9,1,7.0,No,27,Yes,v1
2022-12,Treatment,31,Existing,45.17,7,5.0,No,32,Yes,v1
2022-12,Treatment,34,Existing,38.0,1,5.0,Yes,28,Yes,v1
2023-01,Control,37,New,36.76,1,7.0,Yes,25,Yes,v1
2023-01,Control,32,Existing,46.32,2,2.0,No,42,No,v1
2023-01,Control,50,Existing,31.98,1,5.0,No,33,No,v1
2023-01,Control,31,Existing,32.87,0,6.0,No,29,No,v1
2023-01,Control,39,Existing,33.19,3,4.0,No,32,No,v1
2023-01,Control,35,New,29.33,3,8.0,Yes,21,Yes,v1
2023-01,Control,33,Existing,30.08,2,10.0,No,22,No,v1
2023-01,Control,66,Existing,38.72,1,9.0,No,18,No,v1
2023-01,Control,25,New,40.21,0,1.0,No,41,No,v1
2023-01,Control,54,New,29.41,0,6.0,Yes,34,No,v1
2023-01,Control,46,Existing,34.64,3,4.0,No,24,No,v1
2023-01,Control,33,New,54.53,4,5.0,No,36,Yes,v1
2023-01,Control,38,New,23.14,0,8.0,Yes,26,No,v1
2023-01,Control,45,Existing,31.84,2,6.0,No,31,Yes,v1
2023-01,Control,39,Existing,46.83,3,3.0,No,30,No,v1
2023-01,Control,43,Existing,36.55,3,7.0,No,19,No,v1
2023-01,Control,32,New,40.46,2,3.0,Yes,28,No,v1
2023-01,Control,62,Existing,48.44,2,4.0,Yes,21,No,v1
2023-01,Control,20,Existing,41.29,0,6.0,Yes,30,No,v1
2023-01,Control,36,Existing,41.37,4,2.0,No,35,No,v1
2023-01,Control,39,Existing,44.89,3,3.0,No,35,No,v1
2023-01,Control,58,New,43.15,2,5.0,No,45,No,v1
2023-01,Control,28,New,38.91,1,5.0,No,18,No,v1
2023-01,Control,42,Existing,25.45,2,2.0,Yes,16,No,v1
2023-01,Control,49,Existing,43.43,6,8.0,No,25,No,v1
2023-01,Control,45,Existing,35.97,1,8.0,Yes,23,No,v1
2023-01,Control,45,Existing,40.96,2,7.0,No,27,No,v1
2023-01,Control,30,New,23.55,4,5.0,No,28,No,v1
2023-01,Control,43,New,33.16,1,3.0,Yes,24,No,v1
2023-01,Control,52,Existing,26.79,2,7.0,Yes,14,No,v1
2023-01,Control,33,Existing,48.27,1,3.0,No,27,No,v1
2023-01,Control,45,Existing,41.41,7,2.0,No,35,No,v1
2023-01,Control,49,Existing,40.96,9,8.0,No,24,No,v1
2023-01,Control,50,Existing,47.65,0,4.0,No,36,No,v1
2023-01,Control,40,New,47.28,1,3.0,No,35,No,v1
2023-01,Control,40,New,45.11,0,3.0,No,26,No,v1
2023-01,Control,44,New,46.42,2,6.0,Yes,32,No,v1
2023-01,Control,21,Existing,39.23,2,4.0,Yes,27,Yes,v1
2023-01,Control,22,New,36.69,0,6.0,Yes,12,No,v1
2023-01,Control,49,Existing,38.03,4,7.0,No,13,No,v1
2023-01,Control,44,Existing,29.01,3,4.0,Yes,31,Yes,v1
2023-01,Control,30,New,34.45,0,7.0,Yes,28,No,v1
2023-01,Control,42,Existing,38.45,3,4.0,Yes,29,Yes,v1
2023-01,Control,22,New,34.5,1,1.0,No,27,No,v1
2023-01,Control,48,New,37.75,1,8.0,Yes,27,No,v1
2023-01,Control,25,New,43.83,2,8.0,Yes,33,No,v1
2023-01,Control,56,Existing,25.78,2,9.0,No,11,Yes,v1
2023-01,Control,32,Existing,40.36,3,8.0,No,27,No,v1
2023-01,Control,35,Existing,37.29,3,7.0,No,18,No,v1
2023-01,Control,48,Existing,28.83,5,5.0,No,21,Yes,v1
2023-01,Control,18,New,36.8,2,9.0,Yes,22,No,v1
2023-01,Control,36,Existing,34.37,3,3.0,Yes,26,No,v1
2023-01,Control,27,Existing,33.85,2,4.0,No,17,No,v1
2023-01,Control,63,Existing,23.49,3,3.0,No,27,Yes,v1
2023-01,Control,28,New,31.08,1,4.0,No,24,No,v1
2023-01,Control,28,Existing,33.49,4,6.0,Yes,34,Yes,v1
2023-01,Control,26,New,44.03,0,4.0,No,30,No,v1
2023-01,Control,46,Existing,34.31,6,8.0,No,25,No,v1
2023-01,Control,47,Existing,38.94,5,6.0,Yes,27,Yes,v1
2023-01,Control,37,Existing,28.65,4,7.0,No,16,Yes,v1
2023-01,Control,44,New,37.82,1,5.0,No,38,No,v1
2023-01,Control,22,New,26.54,2,8.0,Yes,13,Yes,v1
2023-01,Control,39,Existing,34.27,2,4.0,No,27,No,v1
2023-01,Control,52,Existing,44.54,4,5.0,No,12,Yes,v1
2023-01,Control,46,Existing,57.14,3,4.0,No,27,No,v1
2023-01,Control,48,Existing,40.25,3,3.0,Yes,29,No,v1
2023-01,Control,65,Existing,44.11,2,4.0,No,26,No,v1
2023-01,Treatment,51,Existing,28.17,4,3.0,No,31,No,v1
2023-01,Treatment,43,Existing,46.23,8,4.0,Yes,39,No,v1
2023-01,Treatment,41,Existing,45.58,2,4.0,No,38,Yes,v1
2023-01,Treatment,30,Existing,50.06,5,6.0,No,26,Yes,v1
2023-01,Treatment,38,Existing,48.01,1,3.0,No,27,No,v1
2023-01,Treatment,42,Existing,35.71,4,5.0,Yes,38,No,v1
2023-01,Treatment,31,Existing,24.7,4,2.0,No,20,No,v1
2023-01,Treatment,53,New,46.18,2,6.0,Yes,15,No,v1
2023-01,Treatment,18,New,29.65,2,4.0,No,28,No,v1
2023-01,Treatment,36,New,30.13,2,3.0,No,34,No,v1
2023-01,Treatment,40,New,30.28,3,7.0,Yes,35,No,v1
2023-01,Treatment,36,Existing,46.92,5,2.0,Yes,29,No,v1
2023-01,Treatment,32,Existing,28.57,3,3.0,Yes,26,Yes,v1
2023-01,Treatment,41,Existing,35.55,3,3.0,No,30,No,v1
2023-01,Treatment,63,Existing,29.05,3,10.0,No,41,Yes,v1
2023-01,Treatment,34,New,51.22,2,7.0,No,33,No,v1
2023-01,Treatment,43,New,43.62,5,6.0,No,23,Yes,v1
2023-01,Treatment,49,Existing,37.46,4,3.0,Yes,35,Yes,v1
2023-01,Treatment,32,Existing,43.85,2,5.0,No,21,No,v1
2023-01,Treatment,30,Existing,35.54,6,11.0,Yes,20,No,v1
2023-01,Treatment,20,New,41.06,2,3.0,No,25,Yes,v1
2023-01,Treatment,36,New,41.16,1,3.0,No,35,No,v1
2023-01,Treatment,41,New,55.94,0,4.0,No,16,No,v1
2023-01,Treatment,19,Existing,43.16,8,6.0,Yes,35,No,v1
2023-01,Treatment,46,Existing,30.6,1,6.0,No,32,Yes,v1
2023-01,Treatment,22,Existing,33.22,4,6.0,No,16,No,v1
2023-01,Treatment,25,New,47.23,8,7.0,No,29,No,v1
2023-01,Treatment,34,Existing,22.47,6,12.0,No,27,Yes,v1
2023-01,Treatment,18,New,42.66,0,11.0,Yes,28,No,v1
2023-01,Treatment,51,New,34.16,3,5.0,No,24,No,v1
2023-01,Treatment,46,New,50.11,1,9.0,Yes,23,Yes,v1
2023-01,Treatment,28,New,37.14,2,8.0,No,26,Yes,v1
2023-01,Treatment,31,Existing,22.54,7,8.0,No,29,Yes,v1
2023-01,Treatment,38,Existing,35.48,3,7.0,Yes,9,Yes,v1
2023-01,Treatment,33,New,40.89,2,9.0,Yes,16,No,v1
2023-01,Treatment,62,Existing,55.45,1,9.0,Yes,38,Yes,v1
2023-01,Treatment,18,New,41.04,0,9.0,Yes,29,No,v1
2023-01,Treatment,39,Existing,42.32,5,7.0,No,27,No,v1
2023-01,Treatment,27,New,20.0,4,5.0,Yes,26,No,v1
2023-01,Treatment,60,Existing,43.86,6,4.0,Yes,13,No,v1
2023-01,Treatment,32,Existing,39.85,8,6.0,No,37,Yes,v1
2023-01,Treatment,28,Existing,29.07,2,8.0,Yes,22,No,v1
2023-01,Treatment,38,New,32.81,1,9.0,Yes,21,Yes,v1
2023-01,Treatment,25,Existing,37.81,4,9.0,No,22,No,v1
2023-01,Treatment,37,Existing,29.92,6,8.0,Yes,28,No,v1
2023-01,Treatment,42,New,43.28,2,5.0,Yes,28,Yes,v1
2023-01,Treatment,39,Existing,26.11,2,9.0,No,14,Yes,v1
2023-01,Treatment,51,Existing,15.39,2,6.0,Yes,29,No,v1
2023-01,Treatment,42,Existing,38.38,3,2.0,No,24,Yes,v1
2023-01,Treatment,43,New,56.31,2,4.0,Yes,20,Yes,v1
2023-01,Treatment,26,Existing,41.85,0,8.0,No,29,Yes,v1
2023-01,Treatment,50,New,36.82,2,7.0,Yes,40,Yes,v1
2023-01,Treatment,28,New,40.32,2,11.0,Yes,15,No,v1
2023-01,Treatment,43,Existing,35.98,1,2.0,No,26,No,v1
2023-01,Treatment,29,New,36.72,4,4.0,No,26,No,v1
2023-01,Treatment,20,Existing,40.46,5,6.0,Yes,21,No,v1
2023-01,Treatment,57,Existing,47.7,5,4.0,Yes,33,No,v1
2023-01,Treatment,54,Existing,31.51,5,3.0,No,29,Yes,v1
2023-01,Treatment,49,Existing,32.31,2,9.0,No,28,No,v1
2023-01,Treatment,24,Existing,41.48,3,6.0,Yes,23,No,v1
2023-01,Treatment,39,Existing,30.61,4,6.0,No,26,Yes,v1
2023-01,Treatment,18,New,53.27,7,7.0,No,32,Yes,v1
2023-01,Treatment,63,Existing,52.16,4,6.0,No,28,No,v1
2023-01,Treatment,51,Existing,36.14,0,6.0,Yes,34,No,v1
2023-01,Treatment,41,Existing,44.75,7,6.0,No,27,Yes,v1
2023-01,Treatment,19,New,28.76,4,3.0,Yes,21,No,v1
2023-01,Treatment,23,Existing,27.4,3,5.0,Yes,22,No,v1
2023-01,Treatment,43,New,52.72,2,8.0,Yes,34,Yes,v1
2023-01,Treatment,41,Existing,36.5,2,3.0,No,34,No,v1
2023-02,Control,68,Existing,37.26,2,8.0,No,34,Yes,v1
2023-02,Control,40,Existing,60.75,0,6.0,No,34,Yes,v1
2023-02,Control,43,New,38.56,2,9.0,Yes,28,No,v1
2023-02,Control,51,Existing,41.01,3,6.0,Yes,21,No,v1
2023-02,Control,22,Existing,32.2,3,4.0,No,20,Yes,v1
2023-02,Control,31,New,52.67,1,4.0,No,24,Yes,v1
2023-02,Control,51,Existing,38.59,5,4.0,No,29,No,v1
2023-02,Control,42,Existing,37.69,2,4.0,No,31,No,v1
2023-02,Control,18,New,41.09,1,6.0,Yes,35,No,v1
2023-02,Control,50,Existing,43.14,5,5.0,No,24,No,v1
2023-02,Control,40,Existing,51.79,5,5.0,Yes,32,No,v1
2023-02,Control,41,Existing,54.85,1,10.0,No,31,No,v1
2023-02,Control,57,Existing,40.91,4,6.0,No,37,No,v1
2023-02,Control,46,New,36.43,1,7.0,No,5,No,v1
2023-02,Control,34,Existing,63.33,0,9.0,No,43,Yes,v1
2023-02,Control,27,New,47.04,1,5.0,No,34,No,v1
2023-02,Control,51,Existing,47.04,2,6.0,No,34,Yes,v1
2023-02,Control,18,Existing,46.45,1,8.0,No,28,No,v1
2023-02,Control,65,New,31.35,0,6.0,No,19,No,v1
2023-02,Control,62,Existing,45.8,0,5.0,No,28,No,v1
2023-02,Control,38,Existing,34.05,1,4.0,No,32,No,v1
2023-02,Control,37,New,34.62,2,7.0,No,23,No,v1
2023-02,Control,52,Existing,34.17,1,11.0,No,29,No,v1
2023-02,Control,40,Existing,41.83,2,8.0,Yes,19,Yes,v1
2023-02,Control,48,Existing,40.96,2,5.0,No,36,Yes,v1
2023-02,Control,33,Existing,33.28,5,5.0,No,33,Yes,v1
2023-02,Control,44,Existing,45.96,3,9.0,No,34,Yes,v1
2023-02,Control,37,Existing,33.64,2,8.0,No,46,Yes,v1
2023-02,Control,38,New,43.64,1,3.0,Yes,31,No,v1
2023-02,Control,26,New,34.07,3,6.0,Yes,27,Yes,v1
2023-02,Control,34,New,45.84,2,12.0,No,32,No,v1
2023-02,Control,62,Existing,29.5,2,9.0,No,21,No,v1
2023-02,Control,30,New,40.81,3,10.0,Yes,29,No,v1
2023-02,Control,60,Existing,35.6,6,8.0,No,29,No,v1
2023-02,Control,40,Existing,53.37,5,7.0,No,39,No,v1
2023-02,Control,48,Existing,41.96,1,5.0,No,33,No,v1
2023-02,Control,53,New,25.93,1,7.0,No,17,No,v1
2023-02,Control,58,New,27.98,1,7.0,Yes,24,Yes,v1
2023-02,Control,40,Existing,26.9,4,5.0,No,16,No,v1
2023-02,Control,55,Existing,39.43,1,6.0,No,32,No,v1
2023-02,Control,49,Existing,28.19,6,4.0,No,12,No,v1
2023-02,Control,35,New,34.28,2,11.0,No,22,Yes,v1
2023-02,Control,36,New,45.69,2,7.0,No,18,No,v1
2023-02,Control,38,New,34.99,1,5.0,Yes,24,No,v1
2023-02,Control,42,Existing,40.23,4,6.0,No,26,Yes,v1
2023-02,Control,47,Existing,35.67,5,7.0,No,21,Yes,v1
2023-02,Treatment,30,New,48.83,1,4.0,Yes,24,No,v1
2023-02,Treatment,40,New,19.4,1,9.0,Yes,10,Yes,v1
2023-02,Treatment,45,New,52.16,0,3.0,Yes,27,Yes,v1
2023-02,Treatment,38,New,47.6,5,12.0,Yes,32,No,v1
2023-02,Treatment,35,Existing,35.04,6,11.0,Yes,22,No,v1
2023-02,Treatment,42,Existing,34.38,3,6.0,Yes,25,No,v1
2023-02,Treatment,40,New,36.66,2,6.0,Yes,32,Yes,v1
2023-02,Treatment,48,Existing,25.39,5,5.0,Yes,15,No,v1
2023-02,Treatment,30,Existing,15.73,5,6.0,No,27,Yes,v1
2023-02,Treatment,64,Existing,23.75,1,9.0,No,14,Yes,v1
2023-02,Treatment,53,Existing,39.82,2,3.0,No,18,No,v1
2023-02,Treatment,41,Existing,35.47,4,8.0,Yes,49,Yes,v1
2023-02,Treatment,33,New,48.54,2,8.0,Yes,31,No,v1
2023-02,Treatment,18,New,37.04,0,5.0,No,23,No,v1
2023-02,Treatment,39,Existing,31.34,2,8.0,Yes,27,No,v1
2023-02,Treatment,25,Existing,34.48,1,7.0,Yes,27,No,v1
2023-02,Treatment,54,Existing,41.99,4,3.0,No,42,No,v1
2023-02,Treatment,44,New,51.21,4,7.0,Yes,21,No,v1
2023-02,Treatment,18,New,30.01,2,5.0,No,25,No,v1
2023-02,Treatment,25,Existing,43.38,2,5.0,Yes,33,No,v1
2023-02,Treatment,48,Existing,41.44,2,7.0,No,25,No,v1
2023-02,Treatment,37,Existing,47.59,4,5.0,Yes,18,Yes,v1
2023-02,Treatment,67,Existing,43.15,5,0.0,No,28,No,v1
2023-02,Treatment,34,Existing,30.28,5,4.0,No,18,No,v1
2023-02,Treatment,38,Existing,51.75,3,2.0,No,26,Yes,v1
2023-02,Treatment,27,New,58.69,0,5.0,Yes,15,No,v1
2023-02,Treatment,41,New,40.31,2,11.0,Yes,31,No,v1
2023-02,Treatment,55,Existing,30.26,4,6.0,Yes,24,No,v1
2023-02,Treatment,48,Existing,28.51,2,9.0,No,27,Yes,v1
2023-02,Treatment,36,Existing,35.57,4,7.0,Yes,26,No,v1
2023-02,Treatment,18,New,29.57,2,5.0,No,23,Yes,v1
2023-02,Treatment,20,New,40.55,2,6.0,Yes,26,No,v1
2023-02,Treatment,25,New,45.86,3,5.0,No,29,Yes,v1
2023-02,Treatment,50,New,49.74,3,6.0,No,31,Yes,v1
2023-02,Treatment,28,Existing,39.04,7,6.0,Yes,21,Yes,v1
2023-02,Treatment,38,New,37.82,2,7.0,No,32,Yes,v1
2023-02,Treatment,27,New,40.68,1,7.0,No,22,No,v1
2023-02,Treatment,46,Existing,35.92,2,7.0,No,19,No,v1
2023-02,Treatment,18,New,28.55,2,7.0,No,30,No,v1
2023-02,Treatment,35,Existing,25.24,3,5.0,No,44,No,v1
2023-02,Treatment,20,Existing,35.56,3,6.0,Yes,33,Yes,v1
2023-02,Treatment,26,Existing,43.12,3,6.0,No,22,No,v1
2023-02,Treatment,43,New,40.4,0,7.0,Yes,30,Yes,v1
2023-02,Treatment,39,Existing,30.49,2,8.0,No,31,No,v1
2023-02,Treatment,38,Existing,37.84,2,5.0,Yes,34,No,v1
2023-02,Treatment,34,Existing,29.63,4,6.0,Yes,16,Yes,v1
2023-02,Treatment,35,New,51.58,0,8.0,Yes,27,No,v1
2023-02,Treatment,25,New,43.03,2,4.0,Yes,27,No,v1
2023-02,Treatment,26,Existing,54.5,4,3.0,Yes,32,Yes,v1
2023-02,Treatment,32,Existing,34.72,1,7.0,No,27,No,v1
2023-02,Treatment,70,Existing,32.89,4,5.0,No,22,Yes,v1
2023-02,Treatment,35,New,38.03,2,8.0,Yes,26,No,v1
2023-02,Treatment,32,New,43.56,0,3.0,No,32,No,v1
2023-02,Treatment,48,Existing,49.21,2,13.0,No,23,Yes,v1
